Id,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
24057,80,67,0,2,0,228,0,0,38,7853,44,23,403
24058,485,41,0,0,10,30,0,0,20,15036,43,14,1362
24059,273,98,0,0,15,46,0,1,209,3880,40,18,588
24060,273,41,0,0,0,250,1,1,5,12182,46,25,588
24061,392,41,0,0,6,11,0,0,242,222,44,18,202
24062,32,94,0,0,82,26,0,0,181,13861,43,23,9
24063,32,94,0,0,60,20,0,0,182,12689,42,18,3
24064,245,2,0,3,0,0,0,0,37,11304,41,25,593
24065,221,41,0,5,15,24,0,0,189,11086,45,18,1069
24066,346,41,0,0,6,253,0,0,22,11330,46,24,267
24067,362,41,0,2,0,0,0,0,243,10088,41,17,1331
24068,245,2,14,0,0,0,1,0,177,3476,43,23,1373
24069,245,2,14,0,0,0,1,0,89,2599,42,17,793
24070,485,41,0,0,21,108,1,0,52,18605,43,23,1356
24071,221,41,0,5,2,222,0,0,190,2218,45,22,46
24072,245,2,16,0,0,0,1,0,206,10210,41,24,1357
24073,404,41,0,0,0,251,0,1,190,5730,43,22,195
24074,345,78,0,0,0,216,1,0,181,1629,40,14,422
24075,487,41,0,0,78,219,0,0,203,12890,40,18,506
24076,32,94,0,2,0,0,0,0,186,10088,43,15,4
24077,245,2,0,0,0,0,1,0,180,9088,46,21,290
24078,283,41,0,0,8,257,0,0,209,14665,41,24,1350
24079,333,41,0,0,78,212,0,0,238,3532,41,23,1428
24080,403,48,0,0,34,36,0,0,234,17462,45,18,239
24081,221,41,10,0,15,262,0,0,190,11951,42,19,1096
24082,297,122,0,0,78,213,0,0,212,10767,44,23,1219
24083,140,138,0,0,48,280,0,0,145,14375,41,19,290
24084,419,79,0,0,8,238,0,0,18,10708,45,25,393
24085,32,94,0,2,0,0,0,0,205,10088,44,15,1351
24086,283,41,0,0,70,177,0,0,206,4619,45,25,901
24087,245,2,19,3,0,0,0,0,245,13303,44,18,479
24088,228,41,0,0,27,46,0,0,211,1838,42,21,291
24089,245,2,1,0,0,0,1,0,133,18400,41,17,393
24090,245,2,1,0,0,240,1,1,211,5988,44,17,409
24091,415,40,0,6,0,0,0,0,222,14733,41,24,517
24092,289,109,0,0,16,30,0,0,181,17433,44,20,59
24093,487,41,0,0,82,213,0,0,259,11119,41,20,507
24094,302,41,0,2,49,124,0,0,209,13895,45,20,985
24095,35,39,0,5,27,199,1,1,218,8302,44,24,624
24096,477,41,0,0,6,259,1,0,238,16484,43,19,6
24097,311,41,0,0,25,114,1,0,55,17429,45,17,1222
24098,487,41,0,0,16,237,1,0,205,15233,45,18,203
24099,493,41,0,0,38,101,0,0,196,6818,44,19,418
24100,493,41,0,5,27,35,0,0,186,7341,40,21,1399
24101,66,41,0,2,15,177,0,0,244,3115,42,15,358
24102,245,2,0,0,0,216,0,0,201,12092,42,14,450
24103,245,2,16,2,0,112,1,0,257,5252,46,23,427
24104,228,41,0,0,15,147,0,0,228,5292,43,23,1050
24105,493,41,0,0,38,101,0,0,199,7021,45,25,520
24106,245,2,0,0,0,251,1,0,258,178,41,17,88
24107,406,121,0,0,15,158,0,1,189,2592,42,24,362
24108,245,2,0,3,0,0,0,0,180,10520,46,21,377
24109,285,41,0,0,15,262,0,0,264,3507,42,22,596
24110,245,2,14,0,0,251,1,0,153,9598,45,24,510
24111,311,41,0,0,13,38,1,0,91,13356,44,20,1220
24112,214,41,0,0,19,258,0,1,243,16058,45,22,180
24113,310,89,0,0,78,211,0,1,210,4630,46,18,1381
24114,304,41,0,0,60,224,0,0,210,7472,46,22,340
24115,32,94,0,0,2,111,0,0,180,1091,45,25,723
24116,521,41,0,0,20,268,0,0,265,13483,40,25,763
24117,245,2,9,0,15,35,1,0,173,6498,44,22,584
24118,493,41,0,5,38,46,0,0,190,5713,42,14,187
24119,32,94,0,0,10,281,1,0,203,10636,46,16,1180
24120,245,2,0,2,0,0,0,0,67,576,40,25,388
24121,447,41,0,5,38,135,0,0,201,18449,46,17,592
24122,327,120,0,0,0,112,1,0,161,2454,32,4,0
24123,321,130,0,0,0,112,0,0,78,9895,40,20,800
24124,283,41,0,0,11,276,0,0,218,18122,46,25,66
24125,245,2,0,3,0,262,1,0,227,16731,46,14,227
24126,245,2,0,3,0,0,0,0,30,11276,41,24,1424
24127,245,2,1,0,0,216,1,0,173,13108,42,15,598
24128,485,41,0,0,2,246,0,1,260,9463,44,17,261
24129,245,2,0,0,0,0,1,0,133,696,46,23,852
24130,245,2,14,2,0,0,0,0,216,7978,40,14,518
24131,154,41,0,0,8,183,0,0,165,4655,43,20,754
24132,245,2,0,0,38,2,0,0,205,18043,44,14,463
24133,85,15,0,0,0,79,1,0,181,11868,45,22,702
24134,245,2,0,2,0,273,1,1,165,5463,40,24,453
24135,245,2,14,0,0,1,0,0,206,4926,44,15,403
24136,362,41,0,0,16,242,1,0,267,1894,46,23,1335
24137,461,41,0,0,11,215,1,0,248,12402,46,16,732
24138,32,94,0,0,60,20,0,0,170,12615,45,20,4
24139,245,2,18,0,0,1,1,0,111,2442,45,24,1371
24140,221,41,0,5,15,24,0,0,196,10952,44,18,722
24141,327,120,0,6,0,0,0,0,222,14790,12,5,30
24142,392,41,0,0,6,12,0,0,8,396,46,19,1175
24143,493,41,0,0,38,101,0,0,196,6689,44,25,317
24144,313,41,0,0,38,46,1,0,206,14069,44,22,231
24145,521,41,0,0,6,229,0,0,261,9788,41,25,621
24146,485,41,0,0,70,244,0,0,211,8790,46,17,563
24147,345,78,0,0,0,216,1,0,181,1629,40,14,130
24148,32,94,0,0,2,28,0,0,177,13801,46,18,9
24149,332,12,0,0,60,147,0,0,256,17745,46,16,514
24150,443,41,0,0,0,57,1,1,212,817,40,20,1383
24151,521,41,0,0,6,232,0,0,238,11897,40,14,195
24152,419,79,0,0,82,221,0,0,221,5123,46,23,1314
24153,245,2,14,3,0,0,0,0,242,11732,42,14,627
24154,245,2,0,0,1,2,1,0,206,2615,41,15,550
24155,32,94,0,0,6,268,1,0,216,9919,41,22,1143
24156,441,41,0,0,6,113,0,0,256,3198,42,15,528
24157,432,41,0,0,38,201,0,0,17,3398,41,19,353
24158,392,41,0,0,6,17,0,0,226,53,44,20,813
24159,32,41,0,2,0,216,0,0,226,8122,41,14,567
24160,88,74,0,0,38,2,0,0,153,11701,40,25,91
24161,403,48,0,0,22,4,0,0,211,14746,41,16,180
24162,283,41,0,0,12,250,0,1,11,15949,45,23,764
24163,314,168,0,0,82,219,0,0,208,14212,45,18,842
24164,32,94,0,0,14,34,1,0,206,12826,43,24,1048
24165,297,122,0,0,60,199,0,0,186,7042,46,22,1357
24166,300,157,0,5,10,215,0,0,217,9015,46,19,1352
24167,392,41,0,0,15,2,0,0,238,18066,46,16,714
24168,245,2,1,0,0,0,0,0,23,6047,44,17,547
24169,146,40,0,5,49,135,1,0,177,1935,43,19,448
24170,297,122,0,0,2,230,0,0,215,9931,40,22,612
24171,493,41,0,5,38,46,0,0,196,5751,43,22,1150
24172,259,41,0,0,49,124,0,0,208,12212,44,25,517
24173,245,2,0,0,1,238,0,1,180,3565,45,23,513
24174,32,41,0,0,24,39,1,0,173,17152,45,20,1383
24175,245,2,14,0,0,1,0,0,133,4141,41,14,244
24176,191,41,0,2,0,0,0,0,249,10088,40,18,1224
24177,392,41,0,0,9,16,1,0,263,378,45,19,1348
24178,283,41,0,0,38,177,0,0,173,5149,42,20,82
24179,245,2,20,0,15,273,1,0,209,15031,43,15,77
24180,414,78,0,5,15,46,0,0,189,18190,40,13,788
24181,245,2,0,0,1,1,1,0,100,3736,44,18,1426
24182,245,2,0,0,0,0,1,1,176,2628,41,19,183
24183,485,41,0,0,24,73,0,0,207,16984,41,19,1377
24184,32,94,0,0,0,216,0,0,180,3166,46,17,478
24185,283,41,0,0,78,263,0,0,221,15750,45,24,737
24186,245,2,1,0,0,0,1,0,207,2158,45,23,554
24187,245,2,0,0,0,101,0,0,138,10934,44,15,34
24188,493,41,0,5,38,46,0,0,196,5895,44,25,576
24189,487,41,0,0,8,229,1,0,237,15869,45,17,252
24190,189,99,0,0,4,230,1,0,260,7989,40,16,230
24191,245,2,16,0,0,0,1,0,212,6403,46,17,533
24192,245,2,0,0,1,216,1,1,111,4469,40,25,472
24193,32,94,0,0,40,170,0,0,5,953,42,22,356
24194,493,41,0,0,38,101,0,0,189,6604,40,19,1274
24195,213,41,0,6,0,1,0,0,244,10016,41,24,692
24196,521,41,0,0,36,30,1,0,251,16316,43,24,476
24197,51,41,0,3,0,0,0,0,196,10088,42,20,429
24198,493,41,0,5,38,46,0,0,190,5701,41,23,1219
24199,447,41,0,5,49,147,0,0,222,17323,45,19,346
24200,32,94,0,2,0,0,0,0,219,10088,45,15,31
24201,297,122,0,0,8,242,0,1,208,10569,45,19,1259
24202,370,41,0,0,0,112,0,0,247,3418,40,25,571
24203,245,2,0,0,1,1,1,0,182,9374,45,18,214
24204,327,120,0,2,0,0,1,0,215,7565,45,19,399
24205,192,41,0,5,21,242,0,0,180,10134,45,19,1290
24206,306,72,0,0,82,230,1,0,206,10643,42,24,199
24207,245,2,16,0,0,0,1,0,56,3937,45,15,347
24208,281,66,0,0,13,219,1,0,220,9626,46,17,443
24209,407,121,0,0,38,167,0,1,16,5986,44,25,147
24210,96,41,0,5,1,240,1,0,209,14942,9,3,30
24211,245,2,1,0,0,194,1,0,195,5530,44,15,245
24212,283,41,0,0,82,229,0,0,221,10791,41,18,1300
24213,221,41,0,5,2,222,0,0,196,2244,45,21,1210
24214,32,94,0,2,0,0,0,0,218,10088,40,24,270
24215,477,41,0,0,38,46,0,0,260,14356,40,21,361
24216,27,41,0,0,1,2,0,0,84,1207,46,17,464
24217,392,41,0,0,6,19,0,1,262,439,44,22,68
24218,245,2,0,0,0,194,1,0,78,10026,45,21,933
24219,228,41,0,0,15,35,0,0,209,2990,40,20,184
24220,221,41,1,0,38,24,0,0,177,13541,41,20,494
24221,221,41,0,5,15,24,0,0,181,10723,40,19,316
24222,245,2,0,0,0,194,1,0,232,13377,40,21,211
24223,493,41,0,0,38,79,0,0,189,7792,40,15,1374
24224,214,41,0,0,18,256,0,1,229,14972,43,16,1280
24225,353,41,0,5,0,216,0,0,242,7391,40,25,1110
24226,493,41,0,5,38,46,0,0,196,5719,45,25,1159
24227,337,65,0,0,2,219,0,0,230,11109,40,15,71
24228,392,41,0,0,6,10,0,1,30,560,46,16,1358
24229,228,41,0,0,82,205,1,0,186,7474,46,21,150
24230,192,41,0,5,30,259,0,0,173,13097,46,19,73
24231,245,2,16,0,0,1,0,0,232,12616,40,21,288
24232,245,2,0,0,0,101,0,0,256,15293,45,21,1221
24233,213,41,14,0,15,57,0,0,246,7057,46,16,647
24234,245,2,1,0,1,262,1,0,111,11524,43,15,522
24235,245,2,17,2,0,0,1,0,264,1242,45,17,277
24236,327,120,0,0,1,24,0,0,199,17950,40,17,1340
24237,245,2,0,0,0,240,1,0,170,3691,46,14,410
24238,129,41,0,0,11,230,1,1,133,12488,46,17,484
24239,345,78,0,0,0,216,1,0,181,1629,40,14,1108
24240,217,41,0,0,0,273,0,0,248,1255,46,17,1385
24241,245,2,14,0,1,1,1,0,186,7650,46,21,356
24242,245,2,16,0,0,79,1,0,203,15449,45,21,448
24243,370,41,0,3,0,0,0,0,133,10088,43,22,368
24244,399,94,0,0,78,183,0,0,181,13430,45,24,417
24245,27,41,0,0,1,2,0,0,38,1113,41,17,620
24246,337,65,0,0,1,240,0,0,255,2044,46,17,84
24247,407,121,0,0,15,124,0,1,181,4131,44,16,1311
24248,327,120,0,6,0,0,0,0,222,12487,17,4,30
24249,493,41,0,0,38,101,0,0,189,6504,40,18,1371
24250,154,41,0,0,8,187,0,0,39,4881,41,14,1142
24251,493,41,0,5,38,46,0,0,189,5700,46,19,268
24252,357,41,0,0,27,187,1,0,230,11750,44,15,1396
24253,370,41,0,0,0,112,0,0,12,3994,45,25,795
24254,245,2,14,2,0,0,1,0,161,15763,41,14,241
24255,245,2,19,0,0,251,1,0,209,10076,40,21,172
24256,80,67,0,2,0,1,0,0,6,7576,46,23,366
24257,35,39,0,5,38,147,0,0,173,4229,45,22,437
24258,273,98,0,0,15,13,1,0,218,3084,44,23,812
24259,245,2,0,0,0,0,1,0,111,18104,44,14,652
24260,221,41,0,5,60,187,0,0,170,18161,42,20,1110
24261,297,122,0,0,16,269,0,0,153,16213,43,24,1264
24262,485,41,0,0,78,233,0,0,237,9948,42,14,305
24263,392,41,0,0,9,21,0,1,36,873,46,19,1176
24264,245,2,0,0,0,0,1,0,251,4657,45,21,163
24265,29,41,0,0,4,217,1,0,4,9349,46,25,545
24266,327,120,0,6,0,0,0,0,222,12502,32,5,30
24267,82,130,0,0,15,199,0,0,107,10662,45,18,1437
24268,342,69,0,0,70,219,1,0,257,5468,41,16,776
24269,403,48,0,0,35,37,0,0,206,17514,45,18,203
24270,414,78,0,5,49,24,1,0,153,13920,40,13,788
24271,137,64,0,0,15,35,0,0,234,9365,43,25,1423
24272,521,41,0,0,11,247,0,0,235,12878,41,21,785
24273,327,120,0,5,82,195,1,0,215,4275,46,15,1436
24274,399,94,0,0,6,208,0,0,195,13773,42,22,1118
24275,245,2,0,0,0,194,1,0,229,6015,46,25,152
24276,346,41,0,0,12,243,0,1,212,14709,44,21,301
24277,80,67,0,5,15,251,0,0,168,7112,45,24,334
24278,32,94,0,0,8,250,0,0,211,11596,41,23,1296
24279,116,130,0,0,60,191,0,1,222,4513,46,20,1261
24280,32,94,0,2,0,0,0,0,22,10088,45,17,1117
24281,327,120,0,6,0,0,0,0,222,14689,19,5,30
24282,245,2,16,0,0,0,1,0,228,13335,40,14,572
24283,245,2,0,0,0,1,0,0,0,360,44,14,574
24284,487,41,0,0,6,222,0,0,206,14625,42,17,246
24285,245,2,17,0,0,112,1,0,226,2861,40,16,791
24286,245,2,16,0,0,112,1,0,220,8370,45,14,271
24287,442,41,0,0,27,113,0,0,226,5163,45,19,1380
24288,392,41,0,0,78,9,1,0,15,16537,44,23,1215
24289,213,41,0,6,0,1,0,0,226,9419,41,24,857
24290,25,94,0,0,1,262,0,0,266,8734,42,18,355
24291,392,41,0,0,78,16,1,0,22,17558,46,25,212
24292,221,41,0,5,38,113,0,0,190,14295,45,20,1145
24293,32,94,0,2,0,0,0,0,222,10088,46,19,1
24294,297,122,0,0,49,217,0,0,210,9369,44,15,1174
24295,327,120,0,6,0,0,0,0,222,12397,32,4,30
24296,245,2,16,0,0,0,1,0,180,9992,46,15,849
24297,273,98,0,0,27,68,0,0,262,3764,46,19,641
24298,194,17,0,5,82,187,0,0,199,4325,46,25,213
24299,192,41,0,5,12,230,0,0,226,9676,43,19,363
24300,345,78,0,0,0,216,1,0,181,1629,40,14,134
24301,273,98,0,0,27,68,0,0,239,3982,45,19,788
24302,414,78,0,5,1,195,0,1,259,2684,43,8,788
24303,69,130,0,0,49,113,0,0,138,9874,45,24,501
24304,192,41,0,5,32,264,0,0,248,13447,40,16,285
24305,432,41,0,0,38,201,0,0,19,3228,43,15,473
24306,411,40,0,0,40,254,0,0,212,6195,45,14,534
24307,245,2,16,0,0,1,0,0,176,4390,40,25,513
24308,283,41,0,0,8,18,1,0,180,17847,46,17,62
24309,370,41,0,0,0,273,0,1,177,6130,46,25,638
24310,221,41,0,0,78,124,0,0,223,5180,44,21,291
24311,32,67,0,0,70,9,1,0,211,10271,42,21,175
24312,327,120,0,6,0,0,0,0,222,12249,19,4,30
24313,300,81,0,0,49,187,1,0,255,6327,46,19,1419
24314,294,98,0,0,38,35,0,0,23,6069,40,20,525
24315,475,94,0,0,0,13,1,0,173,4494,45,15,437
24316,32,94,0,0,10,50,0,0,207,15988,43,18,26
24317,493,41,0,0,38,101,0,0,201,6765,40,19,19
24318,32,94,0,2,0,0,0,0,217,10088,43,14,13
24319,485,41,0,0,31,109,1,1,230,17167,42,18,413
24320,283,41,0,0,12,268,0,0,206,14465,41,15,1364
24321,221,41,0,5,60,187,0,0,201,17802,42,21,1118
24322,32,41,0,0,27,225,1,1,252,9951,44,19,1141
24323,283,41,0,0,19,243,0,1,218,13957,41,24,568
24324,370,41,0,0,0,112,0,0,1,3210,44,24,1194
24325,283,41,0,0,4,247,0,0,207,12291,41,16,1343
24326,237,41,0,0,9,248,0,0,230,17624,43,25,1312
24327,217,41,0,2,0,0,0,0,177,10088,40,18,771
24328,221,41,0,5,38,113,0,0,195,14554,45,21,1210
24329,245,2,1,0,0,251,1,1,190,13188,44,21,656
24330,300,156,0,0,9,227,0,0,153,1273,41,24,510
24331,245,2,0,0,0,251,0,1,236,1906,44,25,141
24332,133,5,0,0,82,243,1,1,254,16923,46,19,650
24333,283,41,0,0,18,243,0,1,238,14032,41,24,639
24334,388,41,0,0,10,225,0,0,211,2336,44,19,425
24335,313,41,0,0,38,68,0,0,217,13921,44,20,266
24336,165,130,0,0,6,210,1,0,217,5543,43,24,156
24337,32,94,0,0,19,122,0,0,219,1733,41,16,25
24338,245,2,18,2,0,0,0,0,177,8408,44,18,515
24339,403,48,0,0,30,33,0,0,211,16438,42,16,1422
24340,192,41,0,5,25,250,0,0,199,11967,42,19,42
24341,392,41,0,0,2,8,1,0,264,16838,45,19,625
24342,245,2,14,0,0,0,0,0,12,4706,42,19,164
24343,192,41,0,5,36,277,1,0,239,16789,43,14,206
24344,155,106,0,2,0,0,0,0,243,10088,44,15,1205
24345,158,41,0,0,15,68,0,0,170,4218,46,22,474
24346,521,41,0,0,20,267,0,0,223,13213,45,25,36
24347,241,130,0,0,4,253,0,1,100,11888,46,20,1020
24348,168,79,0,0,4,272,0,0,186,15129,45,24,1197
24349,175,24,0,5,28,255,0,0,210,10921,40,19,483
24350,245,2,14,0,0,0,1,0,217,12233,41,14,204
24351,493,41,0,5,38,46,0,0,189,5866,46,19,1185
24352,399,94,0,0,9,215,0,0,237,16617,40,20,1354
24353,493,41,0,0,38,183,0,0,195,7377,45,24,1341
24354,80,67,0,2,0,1,0,0,4,7690,40,21,1350
24355,283,41,0,0,16,232,0,0,217,15297,46,20,1021
24356,245,2,14,2,0,0,0,0,73,920,45,23,211
24357,345,78,0,0,0,216,1,0,181,1629,40,14,1108
24358,221,41,0,5,16,267,0,0,195,5716,45,19,63
24359,292,41,0,0,49,101,0,0,199,3613,45,15,356
24360,32,94,0,0,8,241,0,0,205,11704,43,25,1243
24361,245,2,0,2,0,228,0,0,242,1003,42,17,600
24362,245,2,0,0,0,0,1,0,45,15954,42,22,413
24363,27,41,0,0,1,2,0,0,15,1076,46,17,667
24364,485,41,0,0,4,205,0,0,222,3196,41,18,477
24365,245,2,0,2,0,0,0,0,173,10722,41,21,1424
24366,156,114,0,0,14,215,0,0,222,4432,45,15,1132
24367,441,41,1,0,1,2,0,0,231,1633,40,19,695
24368,392,41,0,0,38,68,0,0,129,2184,46,23,343
24369,414,78,0,5,24,260,1,0,229,10452,40,15,1411
24370,221,41,17,0,27,273,0,0,186,12723,40,21,465
24371,415,40,0,5,1,112,0,0,206,859,40,19,698
24372,477,41,0,0,16,220,0,0,241,13772,41,13,788
24373,133,5,0,0,2,258,1,1,13,1740,46,14,890
24374,245,2,0,0,0,57,1,1,206,10494,44,24,453
24375,399,94,0,0,27,90,0,0,210,11064,42,21,1400
24376,245,2,16,2,0,0,0,0,199,3528,45,15,515
24377,493,41,0,0,38,101,1,0,190,6988,44,23,595
24378,231,41,0,0,15,68,0,0,201,8135,46,25,219
24379,327,120,0,6,0,0,0,0,222,13013,1,4,30
24380,297,122,0,0,20,282,0,0,67,17964,43,18,1355
24381,214,41,0,0,18,256,0,1,224,14983,41,21,492
24382,493,41,0,5,38,46,0,0,195,5783,41,22,1125
24383,155,123,0,2,0,0,0,0,262,10088,44,24,421
24384,32,94,0,0,1,224,1,0,219,3484,43,23,810
24385,494,77,0,5,0,112,1,0,227,2538,41,24,1120
24386,32,94,0,0,34,83,0,0,243,18140,43,16,337
24387,442,41,0,0,27,113,0,0,239,5051,44,19,1380
24388,283,41,0,0,38,177,0,0,208,4448,44,19,812
24389,245,2,0,3,0,0,0,0,250,10151,45,15,452
24390,415,40,0,6,0,0,0,0,222,15102,45,18,287
24391,392,41,0,0,15,2,0,0,238,18064,46,16,1313
24392,32,94,0,0,0,0,0,0,207,18375,46,23,1368
24393,245,2,1,0,0,251,1,1,201,8907,42,19,197
24394,245,2,14,0,0,0,1,0,196,18107,40,21,167
24395,283,41,0,0,16,241,0,1,239,14267,45,16,486
24396,245,2,14,0,0,1,0,0,100,3297,46,19,1344
24397,314,168,0,0,2,217,0,0,44,1304,46,14,422
24398,306,72,0,0,82,230,0,0,226,10071,40,15,373
24399,294,98,0,0,15,79,0,0,1,3882,44,17,692
24400,245,2,19,0,1,1,1,0,52,3352,45,14,224
24401,32,94,0,0,23,83,0,0,221,15821,45,15,198
24402,221,41,0,0,38,24,0,0,186,14008,43,22,247
24403,254,41,0,5,14,69,1,1,201,14218,45,17,1417
24404,521,41,0,0,14,253,1,1,229,13793,44,24,536
24405,392,41,0,0,8,12,1,1,22,186,44,19,285
24406,228,41,0,0,15,79,1,0,253,4510,42,15,262
24407,339,147,0,0,6,269,1,0,212,8253,45,14,464
24408,245,2,14,0,0,112,1,1,238,15582,41,14,233
24409,69,130,0,0,49,124,0,0,217,10218,45,24,500
24410,247,41,0,0,18,20,1,0,201,11174,43,21,5
24411,485,41,0,0,4,205,0,0,222,3223,45,21,288
24412,493,41,0,5,27,46,0,0,182,5678,40,19,503
24413,32,94,0,0,60,227,0,0,40,5561,46,23,1180
24414,493,41,0,0,38,101,0,0,195,7220,42,25,515
24415,495,131,0,0,0,212,0,0,195,41,45,18,744
24416,245,2,0,0,0,1,1,0,195,1,41,17,141
24417,295,73,0,2,0,0,0,0,100,10088,44,19,445
24418,103,41,0,0,60,201,0,0,221,4446,44,15,658
24419,339,147,0,0,6,246,0,0,238,7283,46,14,1328
24420,245,2,0,0,1,24,1,0,211,13883,45,15,757
24421,245,2,17,3,0,0,0,0,208,8933,46,20,676
24422,245,2,0,0,0,216,0,0,181,5706,41,14,211
24423,418,41,0,0,1,251,0,0,203,12222,41,19,665
24424,32,94,0,0,82,242,1,0,201,9738,41,25,309
24425,149,41,0,0,27,24,0,0,217,18540,45,15,309
24426,327,120,0,0,15,205,0,0,227,1430,46,20,1256
24427,295,35,0,0,4,264,0,0,268,13026,41,19,55
24428,392,41,0,0,9,15,1,1,218,18624,45,22,933
24429,245,2,19,0,0,0,1,0,203,8196,45,14,378
24430,345,78,0,0,0,216,1,0,181,1629,40,14,436
24431,283,41,0,0,60,227,0,0,237,14185,46,22,2
24432,221,41,0,5,15,24,0,0,190,10939,44,18,755
24433,247,41,0,0,18,7,0,0,201,15231,42,22,471
24434,304,41,0,0,9,219,0,0,56,11262,44,23,415
24435,327,120,0,6,0,0,0,0,222,14707,27,5,30
24436,245,2,0,6,0,0,0,0,236,3626,40,18,885
24437,493,41,0,5,38,35,0,0,195,7205,42,25,636
24438,487,41,0,0,11,230,1,0,219,15785,40,23,337
24439,297,24,0,5,9,210,0,0,210,4286,45,22,1413
24440,493,41,0,5,38,46,0,0,189,5723,46,19,588
24441,245,2,14,0,0,1,1,0,181,14903,46,21,139
24442,32,94,0,0,28,172,1,0,12,1237,45,17,9
24443,245,2,0,0,0,24,1,0,199,8047,41,15,30
24444,305,41,0,0,49,57,0,0,165,8404,41,19,824
24445,116,130,0,0,38,183,1,1,243,5095,44,19,1
24446,245,2,7,0,0,0,1,0,212,18556,40,21,1415
24447,493,41,0,0,38,101,0,0,195,6870,42,15,639
24448,32,94,0,2,0,0,0,0,173,10088,46,21,51
24449,245,2,0,0,0,251,1,1,23,7312,45,19,453
24450,392,41,0,0,9,16,0,1,39,664,43,20,1174
24451,441,41,0,0,38,124,0,0,145,5586,44,17,1268
24452,337,65,0,0,9,225,1,0,221,12045,46,15,38
24453,245,2,4,0,0,0,1,0,207,8871,41,23,343
24454,245,2,0,3,0,0,0,0,234,4509,44,19,175
24455,245,2,16,0,0,194,1,0,133,7110,42,23,147
24456,485,41,0,0,23,109,1,0,216,17959,40,19,1375
24457,345,78,0,0,0,216,1,0,181,1629,40,14,1116
24458,8,50,0,0,1,2,0,0,216,12298,43,15,574
24459,485,41,0,0,32,104,0,0,257,18427,41,15,1354
24460,32,94,0,0,1,113,0,0,212,2408,44,14,292
24461,350,41,0,0,15,57,0,0,228,3758,45,16,8
24462,245,2,18,3,0,0,0,0,242,3602,46,21,1405
24463,337,65,0,0,11,233,0,0,207,3623,43,19,1026
24464,327,120,0,0,60,224,0,0,250,3009,44,25,495
24465,392,41,0,0,11,9,1,1,230,18414,42,22,41
24466,60,121,0,3,0,262,0,0,182,5339,41,22,240
24467,289,109,0,0,22,25,0,0,170,16277,45,18,1148
24468,221,41,0,5,13,258,0,1,190,5070,45,14,1319
24469,245,2,0,0,1,251,1,0,165,9970,43,25,920
24470,221,41,0,5,38,113,0,0,209,14436,45,21,1210
24471,154,41,0,0,8,183,0,0,165,4653,46,21,1142
24472,32,94,0,0,70,233,0,0,266,6418,41,14,584
24473,213,41,14,0,27,90,0,0,241,8542,44,20,1244
24474,245,2,0,0,0,112,1,0,206,18217,43,24,265
24475,163,51,0,0,1,251,0,0,18,7643,42,17,184
24476,245,2,14,2,0,0,1,0,240,2375,46,24,571
24477,493,41,0,0,27,135,0,0,190,7176,44,24,53
24478,255,135,0,5,4,199,1,0,211,6108,45,23,1299
24479,407,121,0,0,27,113,0,0,195,2536,44,22,243
24480,327,120,0,6,0,0,0,0,222,12368,12,4,30
24481,158,41,0,0,15,68,0,0,170,4218,42,20,84
24482,477,41,0,0,2,232,0,0,41,14043,40,24,886
24483,245,2,0,0,0,211,1,0,181,1494,45,15,414
24484,221,41,0,5,9,241,1,0,190,3610,42,16,1117
24485,245,2,0,3,0,0,0,0,75,15907,45,21,366
24486,473,41,0,3,0,113,1,0,207,8656,45,25,496
24487,245,2,0,0,0,194,1,0,203,8896,44,15,939
24488,477,41,0,0,1,147,1,0,227,8886,44,25,70
24489,297,122,0,0,20,283,0,0,67,17990,43,16,1325
24490,154,41,0,0,8,183,0,0,165,4653,40,21,424
24491,39,41,0,0,25,241,0,0,89,10730,43,24,93
24492,245,2,17,0,0,240,1,0,173,1469,43,16,1377
24493,245,2,0,0,0,167,1,0,195,2151,40,18,506
24494,477,41,0,0,15,211,1,0,255,10264,45,20,1423
24495,521,41,0,0,6,229,0,0,228,10553,43,19,1355
24496,414,78,0,5,1,199,0,0,13,3559,41,8,788
24497,217,41,0,0,15,262,0,0,182,12213,41,15,172
24498,213,41,0,6,0,194,0,0,223,16681,46,15,1177
24499,163,51,0,0,1,251,0,0,260,7643,40,21,1379
24500,245,2,1,0,0,228,0,0,207,9694,45,22,665
24501,113,58,0,2,0,1,1,0,180,11942,44,25,791
24502,450,41,0,0,78,46,0,0,255,6275,43,19,1381
24503,493,41,0,0,38,101,0,0,190,6712,44,21,1187
24504,221,41,0,6,0,0,1,0,252,17265,41,22,146
24505,392,41,0,0,2,21,1,0,36,17943,44,15,1231
24506,327,120,0,0,15,205,0,0,227,1384,42,14,153
24507,521,41,0,0,6,230,0,0,250,11579,41,24,225
24508,221,41,0,5,78,211,0,0,181,972,42,22,617
24509,245,2,16,0,0,112,1,0,228,15103,45,23,487
24510,257,41,0,0,70,226,0,0,231,12110,44,19,1187
24511,414,78,0,5,1,167,0,0,68,2229,41,22,505
24512,274,130,0,0,15,135,1,0,207,2311,46,19,155
24513,351,121,0,0,82,225,0,0,21,6170,46,15,1190
24514,213,41,0,6,0,194,0,0,221,18091,43,22,350
24515,185,41,0,5,0,240,0,0,207,11929,45,15,374
24516,245,2,14,0,0,112,1,0,239,1731,40,22,543
24517,441,41,0,0,49,147,0,0,133,6208,45,22,1438
