,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
8042,22,26,0,1,0,0,0,0,145,5108,6,10,1342
8043,288,26,0,4,46,46,0,0,159,6369,3,10,1426
8044,187,3,0,1,0,0,0,0,163,5038,2,17,639
8045,114,90,0,0,15,260,0,1,151,791,6,14,307
8046,165,26,0,0,0,0,0,0,168,3423,1,19,930
8047,149,26,0,0,0,138,0,0,193,7604,2,12,1354
8048,255,83,0,4,0,0,1,0,34,98,2,15,321
8049,187,3,0,0,0,0,1,0,9,6144,5,20,323
8050,72,26,0,4,57,68,0,0,174,6838,5,17,421
8051,141,26,0,4,28,30,0,0,163,6833,4,10,772
8052,165,26,1,0,0,126,1,1,183,1928,2,13,280
8053,255,83,0,0,0,221,0,0,24,2517,4,12,333
8054,255,83,0,0,0,221,0,0,24,3104,5,18,117
8055,218,26,0,0,57,110,1,0,127,4028,5,19,361
8056,187,3,1,0,1,24,1,0,178,8715,5,20,994
8057,382,26,0,0,67,199,1,0,206,5528,1,9,176
8058,10,46,0,6,0,109,0,0,138,8642,4,11,1407
8059,380,26,0,0,3,275,0,0,135,6335,2,19,463
8060,380,26,0,0,67,240,0,0,186,4248,1,11,507
8061,405,26,0,0,11,248,0,0,57,6169,2,15,1325
8062,266,58,0,3,0,0,1,0,120,4236,0,15,186
8063,184,90,0,0,13,89,1,0,161,7792,6,9,276
8064,258,26,0,0,12,252,1,0,168,3003,5,17,1062
8065,187,3,1,0,0,109,1,1,132,4454,7,11,279
8066,255,83,0,0,0,221,0,0,24,2665,5,13,76
8067,292,90,0,0,16,214,0,0,178,2545,0,13,417
8068,380,26,0,0,6,22,0,0,29,7096,6,18,1139
8069,219,26,0,4,0,0,0,0,45,8247,7,18,92
8070,141,26,0,4,2,263,0,0,183,5068,1,20,548
8071,301,113,0,6,0,184,0,0,173,2246,4,15,148
8072,405,26,0,0,20,271,0,0,200,7225,1,15,1026
8073,107,70,0,1,0,0,0,0,159,5108,6,10,1233
8074,187,3,13,0,0,109,1,1,174,1445,1,18,394
8075,187,3,0,6,0,0,1,0,76,4201,2,18,125
8076,81,90,0,0,35,198,1,0,165,3864,6,19,32
8077,81,90,0,0,46,134,0,0,127,1194,2,12,138
8078,255,83,0,0,0,221,0,0,24,2497,6,20,147
8079,108,78,0,0,7,234,0,0,196,3150,5,19,501
8080,282,63,0,0,3,226,0,0,31,7802,5,12,647
8081,81,90,0,0,57,185,0,0,151,2961,1,19,1183
8082,218,26,0,0,11,220,1,0,193,7544,5,17,1375
8083,325,47,0,4,13,46,1,0,132,6904,3,12,891
8084,325,47,0,4,18,238,0,0,167,4668,5,17,870
8085,72,26,0,0,71,209,1,0,188,2013,3,13,1193
8086,102,119,0,0,1,225,0,0,134,5300,7,16,600
8087,43,26,0,0,5,185,0,0,175,1546,7,12,1370
8088,292,90,0,0,16,214,0,0,190,2642,0,12,298
8089,22,26,0,1,0,0,0,0,149,5108,6,20,454
8090,255,83,0,0,0,221,0,0,24,2674,3,18,51
8091,81,90,0,0,1,130,0,0,184,2954,6,20,41
8092,5,90,0,0,1,156,1,0,198,3935,1,14,605
8093,22,58,0,0,46,238,0,0,149,4538,3,11,801
8094,292,90,0,0,16,220,0,0,178,3277,0,11,328
8095,22,26,0,0,3,226,1,0,194,6050,6,14,1083
8096,187,3,16,0,13,221,1,0,168,8145,1,14,566
8097,187,3,15,0,0,0,1,0,56,3106,5,14,902
8098,81,90,0,0,46,147,1,0,188,2041,7,17,1269
8099,227,14,0,4,71,119,0,1,169,1758,6,14,514
8100,185,26,0,4,61,101,0,0,177,803,5,20,4
8101,255,83,0,0,0,13,1,0,203,5353,6,9,485
8102,187,3,15,0,0,0,1,0,167,2295,1,20,583
8103,140,26,0,1,0,0,0,0,185,5108,1,15,838
8104,329,50,0,4,0,109,0,0,157,5147,5,14,1009
8105,102,119,0,0,13,218,1,0,96,5212,6,17,600
8106,380,26,0,0,2,34,0,0,6,7375,1,12,1395
8107,292,90,0,0,16,218,0,0,178,3196,0,12,346
8108,141,26,0,4,23,30,0,0,165,6534,3,10,1219
8109,187,3,16,1,0,0,0,0,76,1705,1,13,867
8110,405,26,0,0,9,240,1,0,204,5782,3,16,19
8111,167,26,0,0,2,185,0,0,159,609,5,17,206
8112,270,41,0,0,67,220,1,0,177,4540,3,16,1114
8113,22,58,0,1,0,0,0,0,153,5108,1,9,4
8114,187,3,16,1,0,0,0,0,157,170,6,11,498
8115,380,26,0,0,5,16,0,0,181,6696,5,10,558
8116,218,26,0,0,71,134,0,1,164,4005,1,16,868
8117,232,26,0,1,1,228,1,0,227,7226,0,16,1350
8118,187,3,18,0,0,0,1,0,140,7829,6,9,351
8119,108,78,0,0,35,147,0,0,206,830,7,18,1171
8120,171,26,0,0,1,13,0,0,169,7635,2,11,1001
8121,292,90,0,0,17,220,0,0,178,3201,0,11,376
8122,187,3,15,1,0,0,0,0,150,2103,7,13,395
8123,187,3,1,1,0,0,0,0,202,885,4,20,700
8124,29,26,0,0,67,99,0,0,200,1139,1,17,259
8125,114,90,0,0,28,253,0,0,165,5234,5,12,439
8126,387,91,0,0,3,239,1,1,200,1558,6,10,1085
8127,380,26,0,0,3,10,0,0,106,6311,3,11,1207
8128,149,26,0,0,67,202,0,0,138,131,1,16,212
8129,171,26,0,0,1,13,0,0,161,7628,7,11,908
8130,218,26,0,0,74,176,0,0,185,2737,2,9,1262
8131,292,90,0,0,17,220,0,0,182,2948,0,9,345
8132,314,58,0,0,74,147,0,0,157,786,3,16,875
8133,218,26,0,0,57,110,1,1,134,5057,5,13,301
8134,137,26,0,0,35,68,0,0,151,373,2,11,973
8135,405,26,0,0,10,237,0,0,203,5633,2,10,754
8136,187,3,0,0,0,0,0,0,96,3123,5,20,617
8137,187,3,0,0,0,0,1,0,209,5499,7,13,1016
8138,405,26,0,0,14,247,0,0,4,6263,5,14,36
8139,405,26,0,0,17,253,0,0,233,6429,5,17,81
8140,5,90,0,0,24,221,0,0,193,5786,3,11,700
8141,187,3,13,2,0,0,0,0,101,5901,6,20,362
8142,187,3,1,0,0,109,1,0,167,7949,5,20,541
8143,72,26,0,0,0,99,1,0,179,7216,3,19,123
8144,386,26,0,0,35,99,0,0,161,3792,3,12,601
8145,380,26,0,0,11,59,0,0,186,8232,7,9,1384
8146,380,26,0,0,6,14,0,0,21,6646,1,12,268
8147,187,3,13,0,0,245,1,0,127,8292,2,9,599
8148,197,26,0,4,6,21,0,1,208,6394,6,15,1335
8149,371,26,0,0,3,240,0,0,197,7853,1,17,781
8150,179,26,0,0,2,246,1,0,41,8327,4,15,1183
8151,71,26,0,0,2,198,0,0,218,4109,6,9,1394
8152,319,84,0,0,7,271,0,1,149,5735,6,7,785
8153,326,24,0,6,0,0,0,0,186,7321,2,19,283
8154,187,3,1,0,0,0,1,0,132,1149,1,12,366
8155,187,3,16,2,0,0,0,0,163,7153,5,18,671
8156,371,26,0,0,13,205,1,0,4,5203,1,14,482
8157,108,78,0,0,7,199,0,0,85,5144,6,19,721
8158,10,46,0,2,0,0,0,0,165,3261,6,15,1293
8159,187,3,15,0,0,68,1,0,222,7850,3,10,1024
8160,224,26,0,0,1,130,0,0,183,7972,2,15,1169
8161,187,3,13,0,0,0,1,0,172,2808,2,18,840
8162,187,3,0,0,0,184,1,0,177,7388,7,13,274
8163,187,3,0,0,1,184,1,0,178,4599,2,10,198
8164,214,26,0,0,3,25,1,1,226,433,2,14,935
8165,22,58,0,1,0,0,0,0,186,5108,1,15,86
8166,201,26,0,0,71,217,0,0,197,6281,4,15,1171
8167,22,58,0,1,0,0,0,0,190,5108,7,15,749
8168,217,58,0,4,46,24,1,0,199,4374,6,19,399
8169,262,39,0,0,74,202,0,0,172,3795,1,14,98
8170,379,26,0,0,35,24,1,0,199,5351,1,11,1389
8171,305,26,0,0,0,276,1,0,202,7816,5,11,1249
8172,305,26,0,0,0,8,1,0,2,7785,6,10,671
8173,292,90,0,0,17,218,0,0,174,2803,0,10,125
8174,197,26,0,4,0,26,0,0,193,7704,1,10,1378
8175,405,26,0,0,15,254,0,0,207,6606,6,19,599
8176,255,83,0,4,0,184,1,0,159,1927,2,14,122
8177,224,26,0,0,15,273,0,0,184,5318,6,9,250
8178,386,26,0,0,35,99,0,0,194,3675,1,10,777
8179,258,26,0,0,7,248,1,0,208,3096,6,16,1427
8180,218,26,0,0,45,12,1,1,202,7775,2,13,685
8181,255,83,0,1,0,0,1,0,153,1586,0,13,974
8182,405,26,0,0,8,235,0,0,42,6501,7,16,315
8183,141,26,0,4,12,260,1,0,171,5314,7,16,110
8184,371,26,0,0,2,234,1,0,194,7463,3,14,1227
8185,187,3,1,0,0,0,0,1,104,284,5,19,228
8186,187,3,0,0,0,156,1,0,4,292,5,13,560
8187,187,3,16,2,0,0,0,0,175,1101,1,19,273
8188,126,14,0,4,42,264,0,0,145,4888,2,12,423
8189,187,3,0,0,0,1,1,0,120,2271,3,18,240
8190,170,26,0,0,57,130,1,0,165,4614,5,17,248
8191,255,83,0,6,0,0,1,0,148,5385,0,17,541
8192,292,90,0,0,17,216,0,0,177,2879,0,17,285
8193,255,83,0,4,0,109,1,0,104,8266,5,12,609
8194,305,26,0,0,13,57,1,0,164,6008,4,13,238
8195,380,26,0,0,37,174,0,0,198,8559,3,10,633
8196,225,45,0,1,0,0,0,0,96,5108,1,12,1419
8197,215,90,0,0,46,203,0,1,164,1314,4,16,467
8198,187,3,1,0,0,35,1,0,163,5700,6,13,150
8199,321,24,0,0,12,224,1,0,172,1591,1,16,587
8200,241,26,0,0,13,35,0,0,161,7011,5,17,261
8201,163,26,0,0,11,247,0,1,161,7465,3,14,174
8202,22,58,0,1,0,0,0,0,161,5108,2,17,54
8203,262,39,0,0,10,227,0,0,192,4818,1,9,77
8204,305,26,0,0,1,57,1,0,153,6040,5,13,1294
8205,136,26,0,0,35,68,0,0,150,6994,3,20,1192
8206,187,3,0,0,1,1,1,0,153,2865,7,19,693
8207,144,26,0,6,0,109,1,0,194,2546,3,14,1400
8208,371,26,0,0,38,61,1,1,169,736,3,17,1378
8209,292,90,0,0,17,220,0,0,178,3152,0,17,331
8210,5,90,0,0,0,1,0,0,185,5546,7,13,922
8211,205,90,0,4,31,264,1,0,143,8239,2,20,344
8212,121,93,0,0,57,89,0,0,190,7935,5,12,1427
8213,8,78,0,6,0,109,0,0,151,7044,3,14,921
8214,32,67,0,6,0,221,0,0,204,2330,3,12,1320
8215,63,90,0,0,13,209,1,0,76,5647,1,11,1185
8216,386,26,0,0,35,99,0,0,163,3814,4,20,510
8217,187,3,0,0,0,0,1,0,159,3479,4,10,872
8218,405,26,0,0,9,240,0,0,208,5794,3,15,667
8219,386,26,0,0,35,99,0,0,164,3623,7,16,1407
8220,370,26,0,4,35,196,0,0,132,2560,3,20,1146
8221,346,26,0,4,18,218,0,0,209,4447,0,20,1117
8222,187,3,15,2,0,0,0,0,104,1525,2,13,549
8223,110,58,0,0,46,253,1,0,207,3202,6,10,164
8224,246,26,0,0,1,240,1,1,104,2212,0,10,433
8225,63,90,0,0,46,205,1,0,145,5143,1,17,1038
8226,305,26,0,0,0,35,1,0,145,378,7,9,568
8227,243,26,0,0,0,46,0,0,134,6405,7,18,1144
8228,255,83,0,6,0,207,1,0,204,6223,5,20,1061
8229,255,83,0,0,0,1,1,0,164,610,1,13,554
8230,392,90,0,2,0,0,0,0,145,5108,4,15,136
8231,244,26,0,4,0,109,0,0,213,7337,7,16,26
8232,22,58,0,0,57,18,0,0,151,6235,5,17,3
8233,108,78,0,0,11,142,1,1,173,1727,2,17,392
8234,187,3,15,0,0,233,1,0,149,2001,1,19,521
8235,201,26,0,0,71,217,0,0,196,6088,1,15,1171
8236,22,58,0,1,0,0,0,0,188,5108,6,15,73
8237,114,90,0,0,34,83,1,0,197,482,6,18,375
8238,187,3,0,0,0,256,1,0,161,4743,7,10,247
8239,167,26,0,4,9,243,0,0,161,2059,3,9,755
8240,292,90,0,0,16,218,0,0,174,2795,0,9,351
8241,108,78,0,0,74,217,0,0,229,1475,5,12,125
8242,272,26,0,0,10,229,0,1,196,7220,5,20,237
8243,127,26,0,0,1,233,1,0,167,5109,7,16,668
8244,386,26,0,0,35,99,0,0,165,3602,2,10,360
8245,292,90,0,0,16,214,0,0,174,2696,0,10,636
8246,22,26,0,1,0,0,0,0,195,5108,4,9,1257
8247,292,90,0,0,15,210,0,0,178,2806,2,14,388
8248,187,3,13,2,0,0,0,0,175,8531,6,14,324
8249,260,26,0,0,67,199,0,0,168,4975,6,13,662
8250,386,26,0,0,35,99,0,0,163,3671,2,11,407
8251,172,26,0,0,24,119,1,0,176,8308,3,15,792
8252,305,26,0,0,0,4,1,0,217,8032,3,9,227
8253,187,3,18,0,0,184,1,0,173,6013,5,19,733
8254,163,26,0,0,10,247,1,1,202,5851,1,10,1416
8255,185,26,0,0,71,227,1,1,175,7304,7,14,317
8256,255,83,0,0,0,207,0,0,34,7297,5,16,287
8257,386,26,0,0,35,99,0,0,194,3675,5,10,518
8258,81,90,0,0,35,138,1,1,140,3422,2,9,504
8259,225,94,0,0,25,129,1,0,171,1075,2,20,1423
8260,325,47,0,4,41,273,0,0,163,3378,6,16,648
8261,82,58,0,4,35,68,0,0,163,1614,1,10,1016
8262,405,26,0,0,16,255,0,0,225,6712,2,19,883
8263,255,83,0,0,0,2,0,0,229,3190,6,19,121
8264,170,23,0,0,35,78,1,0,178,594,5,14,386
8265,121,93,0,0,71,167,0,0,36,7320,7,9,1199
8266,83,102,0,0,19,23,0,0,185,2390,7,9,1240
8267,386,26,0,0,35,99,0,0,163,3489,4,20,677
8268,187,3,0,1,0,0,1,0,87,896,2,18,525
8269,382,26,0,0,67,214,1,1,203,6567,6,17,436
8270,187,3,0,2,0,0,0,0,198,1362,2,10,295
8271,386,26,0,0,35,99,0,0,165,3682,5,10,614
8272,386,26,0,0,24,99,0,0,194,3677,5,10,427
8273,163,26,0,0,12,227,0,0,195,6796,7,17,778
8274,5,90,0,0,46,134,1,1,199,405,6,14,1193
8275,321,24,0,0,17,34,0,0,183,5105,6,12,187
8276,107,19,0,0,14,269,0,0,174,5576,6,16,654
8277,292,90,0,0,15,214,0,0,205,3127,0,16,246
8278,187,3,0,0,0,0,1,0,157,1449,2,10,61
8279,215,90,0,0,46,203,0,0,14,1333,2,9,543
8280,187,3,13,0,0,1,0,0,1,6166,3,14,489
8281,5,90,0,0,0,134,0,0,183,8504,4,12,1035
8282,292,90,0,0,16,216,0,0,183,2588,0,12,270
8283,170,26,0,0,2,200,1,0,180,3293,7,14,1360
8284,187,3,0,0,0,221,1,1,120,5111,7,13,711
8285,255,83,0,4,0,207,0,0,173,7297,2,12,590
8286,70,26,0,0,0,109,0,0,172,286,2,19,1332
8287,187,3,0,0,13,233,1,0,56,8256,6,14,543
8288,187,3,0,0,1,199,1,1,211,1319,6,16,1351
8289,140,26,0,4,57,239,1,0,224,4587,1,9,311
8290,63,90,0,0,13,202,1,0,127,5394,1,20,1101
8291,72,26,0,0,67,185,1,0,167,723,3,17,403
8292,5,90,0,0,1,232,0,0,183,2128,4,16,805
8293,405,26,0,0,17,261,0,0,4,6669,7,15,541
8294,292,90,0,0,17,216,0,0,182,2693,0,15,290
8295,292,90,0,0,16,216,0,0,186,2585,0,15,287
8296,305,26,0,0,1,276,1,0,184,8004,6,15,363
8297,137,26,0,0,35,68,0,0,151,373,4,18,937
8298,386,26,0,0,35,99,0,0,163,3915,7,20,1319
8299,305,26,0,0,1,12,1,0,233,8184,6,17,358
8300,262,39,0,0,10,228,0,0,218,6631,5,16,73
8301,386,26,0,0,35,99,0,0,163,3560,1,20,361
8302,215,90,0,0,1,78,1,0,127,7067,6,19,785
8303,137,26,0,0,1,245,0,0,169,7935,4,20,910
8304,81,90,0,0,35,196,0,1,45,4292,2,17,238
8305,255,83,0,4,0,0,1,0,145,693,5,15,440
8306,187,3,13,0,0,184,1,0,149,1900,7,10,440
8307,62,40,0,4,24,256,1,0,32,8418,5,13,498
8308,241,26,0,0,24,57,0,0,179,6564,5,16,1240
8309,292,90,0,0,17,216,0,0,163,2716,0,16,279
8310,379,26,0,0,46,167,0,0,204,5505,6,14,619
8311,121,116,0,4,8,238,0,1,174,6980,1,17,1137
8312,255,83,0,6,0,0,0,0,45,125,2,9,895
8313,33,26,0,0,57,99,1,0,174,214,0,9,199
8314,107,66,0,0,67,110,0,0,190,1492,7,11,140
8315,121,88,0,4,67,185,0,0,209,4623,6,13,473
8316,163,26,0,0,8,244,0,0,161,6815,3,12,1351
8317,187,3,15,0,0,256,1,1,120,5781,5,11,583
8318,246,26,0,0,0,233,0,0,185,7989,2,14,564
8319,386,26,0,0,35,99,0,0,161,3636,1,20,361
8320,292,90,0,0,17,229,0,0,178,3370,0,20,348
8321,208,94,0,0,0,78,1,0,184,7939,5,15,940
8322,81,90,0,0,35,203,0,0,169,2993,1,12,710
8323,81,90,0,0,11,261,0,1,173,6275,2,17,712
8324,187,3,13,0,0,207,1,0,184,7411,2,18,181
8325,187,3,0,1,0,256,1,0,196,4348,7,20,1327
8326,386,26,0,0,35,99,0,0,194,3672,5,10,593
8327,325,47,0,4,14,228,0,0,182,4662,3,10,463
8328,187,3,15,0,0,0,0,0,184,4323,7,13,308
8329,151,26,0,4,1,245,1,0,200,7606,1,14,1295
8330,187,3,15,6,0,1,1,1,29,3153,7,19,1399
8331,22,58,0,1,0,0,0,0,161,5108,6,9,94
8332,57,90,0,0,0,130,1,0,182,5725,7,16,665
8333,218,26,0,0,54,82,1,1,168,1240,5,11,1378
8334,255,83,0,6,0,0,0,0,45,150,4,19,836
8335,385,52,0,0,13,35,1,0,199,7697,7,15,110
8336,141,26,0,4,8,276,0,0,172,6586,7,16,1176
8337,187,3,19,0,0,0,1,0,199,8724,6,11,237
8338,129,26,0,0,15,243,1,0,134,3145,7,18,1398
8339,287,26,0,0,44,11,0,0,169,2341,1,14,1312
8340,100,24,0,4,1,233,1,0,145,1945,1,13,1392
8341,405,26,0,0,12,250,1,0,4,6382,6,15,968
8342,187,3,15,0,0,0,1,0,56,4631,5,14,936
8343,255,83,0,1,0,0,0,0,163,5108,7,17,342
8344,218,26,0,0,35,167,0,0,173,2200,5,16,1201
8345,20,26,0,0,24,203,0,0,188,271,7,20,743
8346,24,23,0,4,1,198,1,0,222,3413,3,13,14
8347,217,58,0,4,46,35,1,0,199,4338,2,13,1052
8348,141,26,0,4,25,20,0,0,145,6613,2,17,1073
8349,187,3,0,0,0,0,0,0,186,976,2,11,841
8350,80,58,0,4,30,45,1,0,205,7483,1,20,83
8351,22,58,0,1,0,0,0,0,161,5108,2,13,62
8352,221,74,0,0,58,149,1,0,211,1096,5,20,186
8353,187,3,13,0,0,233,1,0,228,265,5,11,131
8354,386,26,0,0,35,99,0,0,153,3429,4,14,352
8355,292,90,0,0,17,216,0,0,171,3071,0,14,288
8356,187,3,13,0,0,1,0,0,175,8376,2,19,236
8357,224,26,0,0,67,205,1,0,169,1432,2,18,1412
8358,255,83,0,4,24,110,1,0,165,1692,3,11,496
8359,22,26,0,1,0,0,0,0,157,5108,6,17,1345
8360,20,26,0,0,24,185,0,0,208,8463,6,10,1146
8361,241,26,0,0,24,68,0,0,168,7097,2,9,453
8362,22,58,0,1,0,0,0,0,157,5108,2,9,754
8363,187,3,0,0,13,221,1,0,182,8326,5,10,444
8364,86,26,0,0,11,222,0,1,87,4146,7,20,898
8365,386,26,0,0,35,99,0,0,161,3502,2,12,239
8366,187,3,13,0,13,221,1,0,195,8228,6,13,411
8367,187,3,0,0,1,1,1,0,134,4947,7,18,698
8368,187,3,18,1,0,0,0,0,182,6641,2,10,630
8369,218,26,0,0,49,87,1,1,164,1597,2,12,1379
8370,80,58,0,4,30,45,1,0,203,7754,5,10,975
8371,386,26,0,0,35,99,0,0,161,3725,1,20,1354
8372,82,58,0,4,46,119,0,0,177,2384,5,12,928
8373,380,26,0,0,3,9,0,0,37,6070,6,20,788
8374,386,26,0,0,35,99,0,0,163,3482,4,20,1293
8375,141,26,0,4,25,20,0,0,140,6517,7,17,1067
8376,171,26,0,0,13,134,0,0,127,8350,7,18,220
8377,187,3,0,0,1,109,1,0,199,6840,6,20,415
8378,187,3,18,0,1,35,1,0,164,8307,5,19,553
8379,81,90,0,0,35,134,1,0,145,321,2,18,779
8380,187,3,0,2,0,0,0,0,215,2933,1,15,536
8381,22,58,0,1,0,0,0,0,184,5108,5,15,40
8382,172,26,0,0,35,156,0,0,176,4111,5,14,215
8383,292,90,0,0,17,216,0,0,168,2771,0,14,287
8384,371,26,0,0,8,255,1,0,194,8496,3,15,1136
8385,72,26,0,0,67,203,1,0,194,3954,3,16,267
8386,187,3,16,0,1,267,1,0,140,4760,6,10,1064
8387,166,109,0,4,20,265,0,0,120,5696,4,9,963
8388,405,26,0,0,11,237,0,0,4,5678,1,14,1071
8389,187,3,0,1,0,0,0,0,34,7586,7,13,629
8390,187,3,1,0,0,184,1,0,134,4566,7,18,349
8391,305,26,0,0,0,24,1,0,153,5642,6,16,186
8392,22,26,0,0,11,250,0,0,112,5974,6,16,734
8393,82,58,0,4,12,156,0,0,173,283,3,17,1140
8394,72,26,0,0,67,202,0,0,175,1279,1,20,1261
8395,187,3,0,0,0,0,1,0,164,7281,7,11,323
8396,141,26,0,4,25,20,0,0,195,6327,7,12,775
8397,255,83,0,0,0,184,1,0,161,4867,1,13,1355
8398,231,26,0,0,2,156,0,0,173,123,7,11,1317
8399,187,3,18,0,35,196,1,0,182,1830,2,10,49
8400,149,26,0,0,0,156,1,0,175,7363,7,12,291
8401,405,26,0,0,14,247,0,0,233,6266,1,12,28
8402,22,26,0,0,67,220,1,0,185,4283,6,13,286
8403,102,119,0,0,1,217,1,0,151,5167,4,15,600
8404,107,19,0,0,14,15,0,0,27,5644,6,16,521
8405,255,83,0,0,0,221,0,0,24,2761,2,11,1288
8406,187,3,16,1,0,109,0,0,171,7232,4,13,863
8407,292,90,0,0,17,220,0,0,178,3305,0,13,307
8408,72,26,0,4,67,130,0,0,183,6540,5,10,808
8409,167,26,0,4,14,261,0,0,164,2997,1,14,316
8410,255,83,0,3,0,1,1,0,163,5787,3,18,1242
8411,22,58,0,1,0,0,0,0,138,5108,5,14,1059
8412,187,3,1,1,0,0,0,0,168,6951,6,18,188
8413,137,26,0,0,0,207,0,0,132,6233,2,13,1124
8414,256,26,0,0,12,230,0,0,176,1557,3,9,1119
8415,187,3,0,0,0,184,1,0,161,7872,2,10,16
8416,286,26,0,0,11,214,0,0,197,3093,2,13,1399
8417,110,58,0,0,0,156,1,0,153,8005,3,14,814
8418,262,39,0,0,6,215,0,0,216,5889,1,16,23
8419,255,83,0,4,0,184,1,0,104,4608,6,9,190
8420,258,26,0,0,18,28,1,0,164,4944,4,17,356
8421,187,3,0,0,0,184,1,0,187,5024,5,18,1388
8422,187,3,13,0,0,0,1,0,56,1253,4,11,394
8423,187,3,18,0,1,78,1,0,159,974,7,20,951
8424,262,39,0,0,5,209,1,0,190,5710,4,10,21
8425,72,26,0,0,67,191,0,0,174,1506,1,12,463
8426,253,26,0,3,0,109,0,0,76,360,6,14,322
8427,121,103,0,0,1,238,0,0,192,2866,6,10,759
8428,5,90,0,0,46,196,1,0,87,401,2,14,358
8429,187,3,0,1,0,109,0,0,178,7401,2,20,10
8430,262,39,0,0,9,224,0,0,198,4953,6,17,75
8431,297,46,0,0,46,134,0,0,163,8263,7,12,1072
8432,187,3,0,2,0,46,1,0,187,6858,7,19,1231
8433,163,26,0,0,6,225,0,0,172,5645,7,10,319
8434,129,26,0,1,0,0,0,0,176,2255,5,17,176
8435,22,26,0,1,0,0,0,0,159,5108,6,20,455
8436,405,26,0,0,15,258,0,0,225,6677,1,16,1147
8437,5,90,0,0,1,215,0,0,183,2349,2,15,93
8438,151,26,0,4,1,245,1,0,219,7514,6,13,1141
8439,22,26,0,1,0,0,0,0,159,5108,3,10,1368
8440,151,26,0,4,1,245,1,0,185,7527,5,12,198
8441,81,90,0,0,35,147,0,0,167,423,1,14,391
8442,187,3,13,1,0,109,1,0,230,977,7,19,155
8443,187,3,17,0,13,119,1,0,161,1068,4,20,585
8444,405,26,0,0,2,210,0,0,206,4472,2,12,480
8445,187,3,0,0,0,0,0,0,140,619,2,10,703
8446,380,26,0,0,12,69,0,0,14,8653,2,17,609
8447,81,90,0,0,57,176,0,1,185,3159,7,15,1258
8448,187,3,1,0,0,1,1,1,104,6279,5,11,334
8449,270,41,0,0,67,200,1,0,177,1065,3,12,39
8450,63,90,0,0,13,209,1,0,76,5643,1,11,1071
8451,262,39,0,0,1,233,0,0,188,648,5,14,1146
8452,151,24,0,4,1,243,1,1,180,2089,7,11,1398
8453,187,3,0,0,0,0,0,0,140,7382,2,10,595
8454,380,26,0,0,6,15,0,0,18,6661,6,10,616
8455,208,94,0,0,1,134,1,0,76,8424,2,17,134
8456,405,26,0,0,14,249,0,0,221,6232,5,17,928
8457,151,26,0,4,1,221,1,0,190,7573,7,15,1359
8458,163,26,0,4,57,147,0,0,182,4497,7,9,1253
8459,171,26,0,0,1,78,0,0,171,8175,1,18,1319
8460,292,90,0,0,16,223,0,0,178,3361,0,18,363
8461,187,3,13,0,0,1,1,0,171,5987,1,14,628
8462,110,58,0,0,0,222,0,0,150,1383,1,19,629
8463,348,26,0,0,35,199,0,0,104,4998,5,12,505
8464,305,26,0,0,0,3,1,0,206,7962,5,12,1086
8465,386,26,0,4,35,46,0,0,163,3045,7,14,1247
8466,187,3,13,0,0,109,1,0,172,7368,1,10,1393
8467,255,83,0,4,0,221,1,0,175,4716,0,10,145
8468,241,26,0,0,0,13,0,0,192,5055,1,9,1335
8469,187,3,13,0,0,0,1,0,165,1841,2,10,439
8470,292,90,0,0,15,220,0,0,178,3244,0,10,294
8471,225,45,0,1,0,0,0,0,87,5108,4,16,1178
8472,255,83,0,6,0,0,1,0,193,793,0,16,649
8473,380,26,0,0,30,164,0,0,214,8589,4,15,1015
8474,258,26,0,0,9,259,1,0,180,3340,6,12,612
8475,329,50,0,4,0,109,0,0,157,5147,4,14,902
8476,184,90,0,6,0,233,1,0,197,4599,7,13,547
8477,241,26,0,0,24,119,0,0,159,7983,4,12,270
8478,187,3,15,0,0,0,1,0,188,8664,1,14,890
8479,187,3,1,0,0,207,0,0,176,2423,6,19,540
8480,292,90,0,0,16,210,1,0,178,2726,7,20,342
8481,386,26,0,0,35,99,1,0,163,3653,3,19,1297
8482,325,47,0,4,14,228,0,0,149,4643,2,10,952
8483,187,3,19,0,0,0,1,0,203,472,1,19,512
8484,187,3,13,0,1,13,1,0,150,7267,7,19,454
8485,141,26,0,4,21,242,1,0,182,5468,1,15,266
8486,255,83,0,0,0,68,1,0,206,7058,5,13,475
8487,187,3,1,0,1,13,1,0,145,5716,4,18,684
8488,380,26,0,0,36,175,0,0,194,8700,5,14,835
8489,292,90,0,0,17,216,0,0,180,2689,0,14,280
8490,187,3,13,0,0,245,1,0,173,438,7,12,560
8491,405,26,0,0,23,5,0,0,231,7446,6,14,12
8492,255,83,0,0,13,46,0,0,179,1540,4,11,1330
8493,187,3,0,0,0,200,1,0,163,1915,5,12,513
8494,140,26,0,4,46,215,0,0,213,2519,7,9,538
8495,384,41,0,4,67,232,1,0,174,4735,5,12,136
8496,81,90,0,0,67,191,0,0,164,3517,4,11,603
8497,187,3,0,0,0,184,0,0,165,314,5,13,284
8498,255,83,0,0,0,221,0,0,24,2916,5,13,44
8499,255,83,0,3,0,1,1,0,176,5924,2,9,932
8500,256,26,0,0,10,226,0,0,171,1385,1,9,1120
8501,187,3,1,2,0,109,0,0,179,1307,1,10,1319
8502,204,40,0,0,0,184,1,0,76,3330,6,9,546
8503,187,3,13,0,0,109,1,0,183,1590,1,18,392
